Municipio;Codice area;VIA;LOCALITA;SPECIFICA_LOCALITA;Tipo;Mese;Orario apertura;Orario chiusura;Note;Longitudine;Latitudine;Location
6;6036;vie;Rimini - La Spezia - Famagosta;parco Robinson e parterre di Via Rimini;Basket;MARZO;6:30;22;giovedì chiusura 23.30;9.169924774;45.43839557;45.43839557, 9.169924774
6;6036;vie;Rimini - La Spezia - Famagosta;parco Robinson e parterre di Via Rimini;Basket;APRILE;6:30;23;giovedì chiusura 23.30;9.169924774;45.43839557;45.43839557, 9.169924774
6;6036;vie;Rimini - La Spezia - Famagosta;parco Robinson e parterre di Via Rimini;Basket;MAGGIO;6:30;23;;9.169924774;45.43839557;45.43839557, 9.169924774
6;6036;vie;Rimini - La Spezia - Famagosta;parco Robinson e parterre di Via Rimini;Basket;GIUGNO;6:30;23;;9.169924774;45.43839557;45.43839557, 9.169924774
6;6036;vie;Rimini - La Spezia - Famagosta;parco Robinson e parterre di Via Rimini;Basket;LUGLIO;6:30;23;;9.169924774;45.43839557;45.43839557, 9.169924774
6;6036;vie;Rimini - La Spezia - Famagosta;parco Robinson e parterre di Via Rimini;Basket;AGOSTO;6:30;23;;9.169924774;45.43839557;45.43839557, 9.169924774
6;6036;vie;Rimini - La Spezia - Famagosta;parco Robinson e parterre di Via Rimini;Basket;SETTEMBRE;6:30;23;;9.169924774;45.43839557;45.43839557, 9.169924774
6;6036;vie;Rimini - La Spezia - Famagosta;parco Robinson e parterre di Via Rimini;Basket;OTTOBRE;6:30;22;;9.169924774;45.43839557;45.43839557, 9.169924774
6;6036;vie;Rimini - La Spezia - Famagosta;parco Robinson e parterre di Via Rimini;Basket;NOVEMBRE;6:30;22;;9.169924774;45.43839557;45.43839557, 9.169924774
6;6036;vie;Rimini - La Spezia - Famagosta;parco Robinson e parterre di Via Rimini;Basket;DICEMBRE;6:30;22;;9.169924774;45.43839557;45.43839557, 9.169924774
6;6036;vie;Rimini - La Spezia - Famagosta;parco Robinson e parterre di Via Rimini;Volley;GENNAIO;6:30;22;giovedì chiusura 23.30;9.170497204;45.43845219;45.43845219, 9.170497204
6;6036;vie;Rimini - La Spezia - Famagosta;parco Robinson e parterre di Via Rimini;Volley;FEBBRAIO;6:30;22;giovedì chiusura 23.30;9.170497204;45.43845219;45.43845219, 9.170497204
6;6036;vie;Rimini - La Spezia - Famagosta;parco Robinson e parterre di Via Rimini;Volley;MARZO;6:30;22;giovedì chiusura 23.30;9.170497204;45.43845219;45.43845219, 9.170497204
6;6036;vie;Rimini - La Spezia - Famagosta;parco Robinson e parterre di Via Rimini;Volley;APRILE;6:30;23;giovedì chiusura 23.30;9.170497204;45.43845219;45.43845219, 9.170497204
6;6036;vie;Rimini - La Spezia - Famagosta;parco Robinson e parterre di Via Rimini;Volley;MAGGIO;6:30;23;;9.170497204;45.43845219;45.43845219, 9.170497204
6;6036;vie;Rimini - La Spezia - Famagosta;parco Robinson e parterre di Via Rimini;Volley;GIUGNO;6:30;23;;9.170497204;45.43845219;45.43845219, 9.170497204
6;6036;vie;Rimini - La Spezia - Famagosta;parco Robinson e parterre di Via Rimini;Volley;LUGLIO;6:30;23;;9.170497204;45.43845219;45.43845219, 9.170497204
6;6036;vie;Rimini - La Spezia - Famagosta;parco Robinson e parterre di Via Rimini;Volley;AGOSTO;6:30;23;;9.170497204;45.43845219;45.43845219, 9.170497204
6;6036;vie;Rimini - La Spezia - Famagosta;parco Robinson e parterre di Via Rimini;Volley;SETTEMBRE;6:30;23;;9.170497204;45.43845219;45.43845219, 9.170497204
6;6036;vie;Rimini - La Spezia - Famagosta;parco Robinson e parterre di Via Rimini;Volley;OTTOBRE;6:30;22;;9.170497204;45.43845219;45.43845219, 9.170497204
6;6036;vie;Rimini - La Spezia - Famagosta;parco Robinson e parterre di Via Rimini;Volley;NOVEMBRE;6:30;22;;9.170497204;45.43845219;45.43845219, 9.170497204
6;6036;vie;Rimini - La Spezia - Famagosta;parco Robinson e parterre di Via Rimini;Volley;DICEMBRE;6:30;22;;9.170497204;45.43845219;45.43845219, 9.170497204
6;6036;vie;Rimini - La Spezia - Famagosta;parco Robinson e parterre di Via Rimini;Basket;GENNAIO;6:30;22;giovedì chiusura 23.30;9.170497204;45.43845219;45.43845219, 9.170497204
6;6036;vie;Rimini - La Spezia - Famagosta;parco Robinson e parterre di Via Rimini;Basket;FEBBRAIO;6:30;22;giovedì chiusura 23.30;9.170497204;45.43845219;45.43845219, 9.170497204
6;6036;vie;Rimini - La Spezia - Famagosta;parco Robinson e parterre di Via Rimini;Basket;MARZO;6:30;22;giovedì chiusura 23.30;9.170497204;45.43845219;45.43845219, 9.170497204
6;6036;vie;Rimini - La Spezia - Famagosta;parco Robinson e parterre di Via Rimini;Basket;APRILE;6:30;23;giovedì chiusura 23.30;9.170497204;45.43845219;45.43845219, 9.170497204
6;6036;vie;Rimini - La Spezia - Famagosta;parco Robinson e parterre di Via Rimini;Basket;MAGGIO;6:30;23;;9.170497204;45.43845219;45.43845219, 9.170497204
6;6036;vie;Rimini - La Spezia - Famagosta;parco Robinson e parterre di Via Rimini;Basket;GIUGNO;6:30;23;;9.170497204;45.43845219;45.43845219, 9.170497204
6;6036;vie;Rimini - La Spezia - Famagosta;parco Robinson e parterre di Via Rimini;Basket;LUGLIO;6:30;23;;9.170497204;45.43845219;45.43845219, 9.170497204
6;6036;vie;Rimini - La Spezia - Famagosta;parco Robinson e parterre di Via Rimini;Basket;AGOSTO;6:30;23;;9.170497204;45.43845219;45.43845219, 9.170497204
6;6036;vie;Rimini - La Spezia - Famagosta;parco Robinson e parterre di Via Rimini;Basket;SETTEMBRE;6:30;23;;9.170497204;45.43845219;45.43845219, 9.170497204
6;6036;vie;Rimini - La Spezia - Famagosta;parco Robinson e parterre di Via Rimini;Basket;OTTOBRE;6:30;22;;9.170497204;45.43845219;45.43845219, 9.170497204
6;6036;vie;Rimini - La Spezia - Famagosta;parco Robinson e parterre di Via Rimini;Basket;NOVEMBRE;6:30;22;;9.170497204;45.43845219;45.43845219, 9.170497204
6;6036;vie;Rimini - La Spezia - Famagosta;parco Robinson e parterre di Via Rimini;Basket;DICEMBRE;6:30;22;;9.170497204;45.43845219;45.43845219, 9.170497204
6;6062;giardino;Giuseppe Pippo Saporito;campo giochi di via Olgiati / Tobagi;Volley;GENNAIO;;;;9.146231391;45.44136568;45.44136568, 9.146231391
6;6062;giardino;Giuseppe Pippo Saporito;campo giochi di via Olgiati / Tobagi;Volley;FEBBRAIO;;;;9.146231391;45.44136568;45.44136568, 9.146231391
6;6062;giardino;Giuseppe Pippo Saporito;campo giochi di via Olgiati / Tobagi;Volley;MARZO;;;;9.146231391;45.44136568;45.44136568, 9.146231391
6;6062;giardino;Giuseppe Pippo Saporito;campo giochi di via Olgiati / Tobagi;Volley;APRILE;;;;9.146231391;45.44136568;45.44136568, 9.146231391
6;6062;giardino;Giuseppe Pippo Saporito;campo giochi di via Olgiati / Tobagi;Volley;MAGGIO;;;;9.146231391;45.44136568;45.44136568, 9.146231391
6;6062;giardino;Giuseppe Pippo Saporito;campo giochi di via Olgiati / Tobagi;Volley;GIUGNO;;;;9.146231391;45.44136568;45.44136568, 9.146231391
6;6062;giardino;Giuseppe Pippo Saporito;campo giochi di via Olgiati / Tobagi;Volley;LUGLIO;;;;9.146231391;45.44136568;45.44136568, 9.146231391
6;6062;giardino;Giuseppe Pippo Saporito;campo giochi di via Olgiati / Tobagi;Volley;AGOSTO;;;;9.146231391;45.44136568;45.44136568, 9.146231391
6;6062;giardino;Giuseppe Pippo Saporito;campo giochi di via Olgiati / Tobagi;Volley;SETTEMBRE;;;;9.146231391;45.44136568;45.44136568, 9.146231391
6;6062;giardino;Giuseppe Pippo Saporito;campo giochi di via Olgiati / Tobagi;Volley;OTTOBRE;;;;9.146231391;45.44136568;45.44136568, 9.146231391
6;6062;giardino;Giuseppe Pippo Saporito;campo giochi di via Olgiati / Tobagi;Volley;NOVEMBRE;;;;9.146231391;45.44136568;45.44136568, 9.146231391
6;6062;giardino;Giuseppe Pippo Saporito;campo giochi di via Olgiati / Tobagi;Volley;DICEMBRE;;;;9.146231391;45.44136568;45.44136568, 9.146231391
6;6062;giardino;Giuseppe Pippo Saporito;campo giochi di via Olgiati / Tobagi;Basket;GENNAIO;;;;9.146231391;45.44136568;45.44136568, 9.146231391
6;6062;giardino;Giuseppe Pippo Saporito;campo giochi di via Olgiati / Tobagi;Basket;FEBBRAIO;;;;9.146231391;45.44136568;45.44136568, 9.146231391
6;6062;giardino;Giuseppe Pippo Saporito;campo giochi di via Olgiati / Tobagi;Basket;MARZO;;;;9.146231391;45.44136568;45.44136568, 9.146231391
6;6062;giardino;Giuseppe Pippo Saporito;campo giochi di via Olgiati / Tobagi;Basket;APRILE;;;;9.146231391;45.44136568;45.44136568, 9.146231391
6;6062;giardino;Giuseppe Pippo Saporito;campo giochi di via Olgiati / Tobagi;Basket;MAGGIO;;;;9.146231391;45.44136568;45.44136568, 9.146231391
6;6062;giardino;Giuseppe Pippo Saporito;campo giochi di via Olgiati / Tobagi;Basket;GIUGNO;;;;9.146231391;45.44136568;45.44136568, 9.146231391
6;6062;giardino;Giuseppe Pippo Saporito;campo giochi di via Olgiati / Tobagi;Basket;LUGLIO;;;;9.146231391;45.44136568;45.44136568, 9.146231391
6;6062;giardino;Giuseppe Pippo Saporito;campo giochi di via Olgiati / Tobagi;Basket;AGOSTO;;;;9.146231391;45.44136568;45.44136568, 9.146231391
6;6062;giardino;Giuseppe Pippo Saporito;campo giochi di via Olgiati / Tobagi;Basket;SETTEMBRE;;;;9.146231391;45.44136568;45.44136568, 9.146231391
6;6062;giardino;Giuseppe Pippo Saporito;campo giochi di via Olgiati / Tobagi;Basket;OTTOBRE;;;;9.146231391;45.44136568;45.44136568, 9.146231391
6;6062;giardino;Giuseppe Pippo Saporito;campo giochi di via Olgiati / Tobagi;Basket;NOVEMBRE;;;;9.146231391;45.44136568;45.44136568, 9.146231391
6;6062;giardino;Giuseppe Pippo Saporito;campo giochi di via Olgiati / Tobagi;Basket;DICEMBRE;;;;9.146231391;45.44136568;45.44136568, 9.146231391
6;6062;giardino;Giuseppe Pippo Saporito;campo giochi di via Olgiati / Tobagi;Pattinaggio;GENNAIO;;;;9.147724724;45.44117567;45.44117567, 9.147724724
6;6062;giardino;Giuseppe Pippo Saporito;campo giochi di via Olgiati / Tobagi;Pattinaggio;FEBBRAIO;;;;9.147724724;45.44117567;45.44117567, 9.147724724
6;6062;giardino;Giuseppe Pippo Saporito;campo giochi di via Olgiati / Tobagi;Pattinaggio;MARZO;;;;9.147724724;45.44117567;45.44117567, 9.147724724
6;6062;giardino;Giuseppe Pippo Saporito;campo giochi di via Olgiati / Tobagi;Pattinaggio;APRILE;;;;9.147724724;45.44117567;45.44117567, 9.147724724
6;6062;giardino;Giuseppe Pippo Saporito;campo giochi di via Olgiati / Tobagi;Pattinaggio;MAGGIO;;;;9.147724724;45.44117567;45.44117567, 9.147724724
6;6062;giardino;Giuseppe Pippo Saporito;campo giochi di via Olgiati / Tobagi;Pattinaggio;GIUGNO;;;;9.147724724;45.44117567;45.44117567, 9.147724724
6;6062;giardino;Giuseppe Pippo Saporito;campo giochi di via Olgiati / Tobagi;Pattinaggio;LUGLIO;;;;9.147724724;45.44117567;45.44117567, 9.147724724
6;6062;giardino;Giuseppe Pippo Saporito;campo giochi di via Olgiati / Tobagi;Pattinaggio;AGOSTO;;;;9.147724724;45.44117567;45.44117567, 9.147724724
6;6062;giardino;Giuseppe Pippo Saporito;campo giochi di via Olgiati / Tobagi;Pattinaggio;SETTEMBRE;;;;9.147724724;45.44117567;45.44117567, 9.147724724
6;6062;giardino;Giuseppe Pippo Saporito;campo giochi di via Olgiati / Tobagi;Pattinaggio;OTTOBRE;;;;9.147724724;45.44117567;45.44117567, 9.147724724
6;6062;giardino;Giuseppe Pippo Saporito;campo giochi di via Olgiati / Tobagi;Pattinaggio;NOVEMBRE;;;;9.147724724;45.44117567;45.44117567, 9.147724724
6;6062;giardino;Giuseppe Pippo Saporito;campo giochi di via Olgiati / Tobagi;Pattinaggio;DICEMBRE;;;;9.147724724;45.44117567;45.44117567, 9.147724724
6;6082;giardino;Alberto Moravia;ex parco Berna - Ciclamini;Volley;GENNAIO;;;;9.125025877;45.45577266;45.45577266, 9.125025877
6;6082;giardino;Alberto Moravia;ex parco Berna - Ciclamini;Volley;FEBBRAIO;;;;9.125025877;45.45577266;45.45577266, 9.125025877
6;6082;giardino;Alberto Moravia;ex parco Berna - Ciclamini;Volley;MARZO;;;;9.125025877;45.45577266;45.45577266, 9.125025877
6;6082;giardino;Alberto Moravia;ex parco Berna - Ciclamini;Volley;APRILE;;;;9.125025877;45.45577266;45.45577266, 9.125025877
6;6082;giardino;Alberto Moravia;ex parco Berna - Ciclamini;Volley;MAGGIO;;;;9.125025877;45.45577266;45.45577266, 9.125025877
6;6082;giardino;Alberto Moravia;ex parco Berna - Ciclamini;Volley;GIUGNO;;;;9.125025877;45.45577266;45.45577266, 9.125025877
6;6082;giardino;Alberto Moravia;ex parco Berna - Ciclamini;Volley;LUGLIO;;;;9.125025877;45.45577266;45.45577266, 9.125025877
6;6082;giardino;Alberto Moravia;ex parco Berna - Ciclamini;Volley;AGOSTO;;;;9.125025877;45.45577266;45.45577266, 9.125025877
6;6082;giardino;Alberto Moravia;ex parco Berna - Ciclamini;Volley;SETTEMBRE;;;;9.125025877;45.45577266;45.45577266, 9.125025877
6;6082;giardino;Alberto Moravia;ex parco Berna - Ciclamini;Volley;OTTOBRE;;;;9.125025877;45.45577266;45.45577266, 9.125025877
6;6082;giardino;Alberto Moravia;ex parco Berna - Ciclamini;Volley;NOVEMBRE;;;;9.125025877;45.45577266;45.45577266, 9.125025877
6;6082;giardino;Alberto Moravia;ex parco Berna - Ciclamini;Volley;DICEMBRE;;;;9.125025877;45.45577266;45.45577266, 9.125025877
6;6082;giardino;Alberto Moravia;ex parco Berna - Ciclamini;Basket;GENNAIO;;;;9.125025877;45.45577266;45.45577266, 9.125025877
6;6082;giardino;Alberto Moravia;ex parco Berna - Ciclamini;Basket;FEBBRAIO;;;;9.125025877;45.45577266;45.45577266, 9.125025877
6;6082;giardino;Alberto Moravia;ex parco Berna - Ciclamini;Basket;MARZO;;;;9.125025877;45.45577266;45.45577266, 9.125025877
6;6082;giardino;Alberto Moravia;ex parco Berna - Ciclamini;Basket;APRILE;;;;9.125025877;45.45577266;45.45577266, 9.125025877
6;6082;giardino;Alberto Moravia;ex parco Berna - Ciclamini;Basket;MAGGIO;;;;9.125025877;45.45577266;45.45577266, 9.125025877
6;6082;giardino;Alberto Moravia;ex parco Berna - Ciclamini;Basket;GIUGNO;;;;9.125025877;45.45577266;45.45577266, 9.125025877
6;6082;giardino;Alberto Moravia;ex parco Berna - Ciclamini;Basket;LUGLIO;;;;9.125025877;45.45577266;45.45577266, 9.125025877
6;6082;giardino;Alberto Moravia;ex parco Berna - Ciclamini;Basket;AGOSTO;;;;9.125025877;45.45577266;45.45577266, 9.125025877
6;6082;giardino;Alberto Moravia;ex parco Berna - Ciclamini;Basket;SETTEMBRE;;;;9.125025877;45.45577266;45.45577266, 9.125025877
6;6082;giardino;Alberto Moravia;ex parco Berna - Ciclamini;Basket;OTTOBRE;;;;9.125025877;45.45577266;45.45577266, 9.125025877
6;6082;giardino;Alberto Moravia;ex parco Berna - Ciclamini;Basket;NOVEMBRE;;;;9.125025877;45.45577266;45.45577266, 9.125025877
6;6082;giardino;Alberto Moravia;ex parco Berna - Ciclamini;Basket;DICEMBRE;;;;9.125025877;45.45577266;45.45577266, 9.125025877
6;6082;giardino;Alberto Moravia;ex parco Berna - Ciclamini;Pattinaggio;GENNAIO;;;;9.125703775;45.45741882;45.45741882, 9.125703775
6;6082;giardino;Alberto Moravia;ex parco Berna - Ciclamini;Pattinaggio;FEBBRAIO;;;;9.125703775;45.45741882;45.45741882, 9.125703775
6;6082;giardino;Alberto Moravia;ex parco Berna - Ciclamini;Pattinaggio;MARZO;;;;9.125703775;45.45741882;45.45741882, 9.125703775
6;6082;giardino;Alberto Moravia;ex parco Berna - Ciclamini;Pattinaggio;APRILE;;;;9.125703775;45.45741882;45.45741882, 9.125703775
6;6082;giardino;Alberto Moravia;ex parco Berna - Ciclamini;Pattinaggio;MAGGIO;;;;9.125703775;45.45741882;45.45741882, 9.125703775
6;6082;giardino;Alberto Moravia;ex parco Berna - Ciclamini;Pattinaggio;GIUGNO;;;;9.125703775;45.45741882;45.45741882, 9.125703775
6;6082;giardino;Alberto Moravia;ex parco Berna - Ciclamini;Pattinaggio;LUGLIO;;;;9.125703775;45.45741882;45.45741882, 9.125703775
6;6082;giardino;Alberto Moravia;ex parco Berna - Ciclamini;Pattinaggio;AGOSTO;;;;9.125703775;45.45741882;45.45741882, 9.125703775
6;6082;giardino;Alberto Moravia;ex parco Berna - Ciclamini;Pattinaggio;SETTEMBRE;;;;9.125703775;45.45741882;45.45741882, 9.125703775
6;6082;giardino;Alberto Moravia;ex parco Berna - Ciclamini;Pattinaggio;OTTOBRE;;;;9.125703775;45.45741882;45.45741882, 9.125703775
6;6082;giardino;Alberto Moravia;ex parco Berna - Ciclamini;Pattinaggio;NOVEMBRE;;;;9.125703775;45.45741882;45.45741882, 9.125703775
6;6082;giardino;Alberto Moravia;ex parco Berna - Ciclamini;Pattinaggio;DICEMBRE;;;;9.125703775;45.45741882;45.45741882, 9.125703775
6;6091;vie;Donati - D'Alviano;;Bocce;GENNAIO;;;;9.143160323;45.45386138;45.45386138, 9.143160323
6;6091;vie;Donati - D'Alviano;;Bocce;FEBBRAIO;;;;9.143160323;45.45386138;45.45386138, 9.143160323
6;6091;vie;Donati - D'Alviano;;Bocce;MARZO;;;;9.143160323;45.45386138;45.45386138, 9.143160323
6;6091;vie;Donati - D'Alviano;;Bocce;APRILE;;;;9.143160323;45.45386138;45.45386138, 9.143160323
6;6091;vie;Donati - D'Alviano;;Bocce;MAGGIO;;;;9.143160323;45.45386138;45.45386138, 9.143160323
6;6091;vie;Donati - D'Alviano;;Bocce;GIUGNO;;;;9.143160323;45.45386138;45.45386138, 9.143160323
6;6091;vie;Donati - D'Alviano;;Bocce;LUGLIO;;;;9.143160323;45.45386138;45.45386138, 9.143160323
6;6091;vie;Donati - D'Alviano;;Bocce;AGOSTO;;;;9.143160323;45.45386138;45.45386138, 9.143160323
6;6091;vie;Donati - D'Alviano;;Bocce;SETTEMBRE;;;;9.143160323;45.45386138;45.45386138, 9.143160323
6;6091;vie;Donati - D'Alviano;;Bocce;OTTOBRE;;;;9.143160323;45.45386138;45.45386138, 9.143160323
6;6091;vie;Donati - D'Alviano;;Bocce;NOVEMBRE;;;;9.143160323;45.45386138;45.45386138, 9.143160323
6;6091;vie;Donati - D'Alviano;;Bocce;DICEMBRE;;;;9.143160323;45.45386138;45.45386138, 9.143160323
6;6091;vie;Donati - D'Alviano;;Calcio a 11;GENNAIO;;;;9.14257984;45.45343025;45.45343025, 9.14257984
6;6091;vie;Donati - D'Alviano;;Calcio a 11;FEBBRAIO;;;;9.14257984;45.45343025;45.45343025, 9.14257984
6;6091;vie;Donati - D'Alviano;;Calcio a 11;MARZO;;;;9.14257984;45.45343025;45.45343025, 9.14257984
6;6091;vie;Donati - D'Alviano;;Calcio a 11;APRILE;;;;9.14257984;45.45343025;45.45343025, 9.14257984
6;6091;vie;Donati - D'Alviano;;Calcio a 11;MAGGIO;;;;9.14257984;45.45343025;45.45343025, 9.14257984
6;6091;vie;Donati - D'Alviano;;Calcio a 11;GIUGNO;;;;9.14257984;45.45343025;45.45343025, 9.14257984
6;6091;vie;Donati - D'Alviano;;Calcio a 11;LUGLIO;;;;9.14257984;45.45343025;45.45343025, 9.14257984
6;6091;vie;Donati - D'Alviano;;Calcio a 11;AGOSTO;;;;9.14257984;45.45343025;45.45343025, 9.14257984
6;6091;vie;Donati - D'Alviano;;Calcio a 11;SETTEMBRE;;;;9.14257984;45.45343025;45.45343025, 9.14257984
6;6091;vie;Donati - D'Alviano;;Calcio a 11;OTTOBRE;;;;9.14257984;45.45343025;45.45343025, 9.14257984
6;6091;vie;Donati - D'Alviano;;Calcio a 11;NOVEMBRE;;;;9.14257984;45.45343025;45.45343025, 9.14257984
6;6091;vie;Donati - D'Alviano;;Calcio a 11;DICEMBRE;;;;9.14257984;45.45343025;45.45343025, 9.14257984
6;6091;vie;Donati - D'Alviano;;Volley;GENNAIO;;;;9.143097982;45.4535748;45.4535748, 9.143097982
6;6091;vie;Donati - D'Alviano;;Volley;FEBBRAIO;;;;9.143097982;45.4535748;45.4535748, 9.143097982
6;6091;vie;Donati - D'Alviano;;Volley;MARZO;;;;9.143097982;45.4535748;45.4535748, 9.143097982
6;6091;vie;Donati - D'Alviano;;Volley;APRILE;;;;9.143097982;45.4535748;45.4535748, 9.143097982
6;6091;vie;Donati - D'Alviano;;Volley;MAGGIO;;;;9.143097982;45.4535748;45.4535748, 9.143097982
6;6091;vie;Donati - D'Alviano;;Volley;GIUGNO;;;;9.143097982;45.4535748;45.4535748, 9.143097982
6;6091;vie;Donati - D'Alviano;;Volley;LUGLIO;;;;9.143097982;45.4535748;45.4535748, 9.143097982
6;6091;vie;Donati - D'Alviano;;Volley;AGOSTO;;;;9.143097982;45.4535748;45.4535748, 9.143097982
6;6091;vie;Donati - D'Alviano;;Volley;SETTEMBRE;;;;9.143097982;45.4535748;45.4535748, 9.143097982
6;6091;vie;Donati - D'Alviano;;Volley;OTTOBRE;;;;9.143097982;45.4535748;45.4535748, 9.143097982
6;6091;vie;Donati - D'Alviano;;Volley;NOVEMBRE;;;;9.143097982;45.4535748;45.4535748, 9.143097982
